TRTID10,county,place_name,HOLC,CBD_Dist_ln,hicost_pre,D_suburb,goodpop,goodhu,EHLN,ZCBD_Dist_ln,decade,R_VAC,POP,HU,HU_ln,P_NONWHT,P_UNEMP,P_MANUF,P_RENT,P_A60UP,P_VAC,a_mhmval,a_mrent,a_hinc,HU_CHNG,ZR_VAC,ZPOP,ZHU,ZHU_ln,ZP_NONWHT,ZP_UNEMP,ZP_MANUF,ZP_RENT,ZP_A60UP,ZP_VAC,Za_mhmval,Za_mrent,Za_hinc,ZHU_CHNG,D_1970,D_1980,D_1990,D_2000,majmin,PredictedValue,PearsonResidual
39035120802,Cuyahoga County,Cleveland city,6,9.24989268486793,.509411764705882,0,1,1,0,-.532098708551621,1980,48,11890.6755973281,4709.07713317871,8.45723085024355,.709567625904972,.0748036988804635,.209804192277736,.936217385208343,.235213683737488,.0101731096627663,1.99347859982579,.0338428831830503,2.03109971205451,3297,-.399668056647127,2.88241023168447,1.90773241468965,1.25643801439321,.866785986608482,.122340068575603,.496199995753996,.927373266153034,.731042637203811,-.700104510910152,-1.13437039040455,-1.41569014706938,-1.19148598888372,1.67687279911971,0,1,0,0,1,201.75634842609,-.965028285532573
39035120802,Cuyahoga County,Cleveland city,6,9.24989268486793,.509411764705882,0,1,1,0,-.532098708551621,1990,49,2428.99998704437,949,6.85540879860993,.0267599835323187,.0729865775485902,.252488689153785,.16,.208316180608838,.0516332982086407,6.20412304383193,.03461969212304,4.79071412813845,-3760,-.513589707635222,-.884588102205733,-1.03016075827638,-.849749988201644,-.474999289466308,.137575096459743,.897996606513943,-.824432519544622,.282838086052188,-.549758019453249,-.635728026074668,-.58393280535189,.0990836551467945,-2.05056171558966,0,0,1,0,0,64.6151982217582,-.428888505555085
39035120802,Cuyahoga County,Cleveland city,6,9.24989268486793,.509411764705882,0,1,1,0,-.532098708551621,2000,74,2382,977,6.88448665204278,.0575146935348446,.076138147566719,.260832625318607,.169435215946844,.179261125104954,.0757420675537359,8.15723370786511,.0444047910112357,4.85778600449435,28,-.385177541253523,-1.1557504499739,-1.23236101698082,-1.33597068387262,-.491567602649863,.344250420272976,1.72028824789509,-.732891792733142,-.0301516908417944,-.270396265337338,-.45336922629159,-.160167367791334,.0831668368739737,-.396015485891669,0,0,0,1,0,69.1350589184,.118312362647886
39035120802,Cuyahoga County,Cleveland city,6,9.24989268486793,.509411764705882,0,1,1,0,-.532098708551621,2010,157,4345,2097,7.64826303090192,.107019562715765,.0521251002405774,.0596446700507614,.181443298969072,.252686887986625,.0748688602765856,16.09,.088,6.6707,1120,-.253215948558513,-.0914611644155589,.142553827350887,.313842844543446,-.62923378187606,-.563374397784812,-1.03780457518524,-.535479227094232,.952767935179958,-.512581332874111,.684443596099815,1.77420273878098,1.12580322315991,.880683448156178,0,0,0,0,0,152.844054080383,.0532724384894088
39035121100,Cuyahoga County,Cleveland city,5,9.16384447990867,.641480595493518,0,1,1,0,-.643869362419963,1970,39,3976.000028,1219,7.10578612948127,.858148893378227,.0342422320862397,.353906762967827,.326271186440678,.113430582702199,.0319934372436423,8.97618702160742,.0470902480595941,4.61017991973339,0,-.0971862488814474,.185831153957997,.0572689358389155,.292238896170951,2.65880888043052,-.00910011387597649,-.0745016993479371,-.0133295482683335,-.293342874274014,-.0870503613014585,-.779944595326646,-.78942192483893,-.67174605749541, ,1,0,0,0,1,57.3125819809932,-.539922472079018
39035121100,Cuyahoga County,Cleveland city,5,9.16384447990867,.641480595493518,0,1,1,0,-.643869362419963,1980,43,3489,683,6.52649485957079,.220693608483806,.0126582278481013,.016025641025641,.996875,.00401261106334193,.0629575402635432, ,.0630994128440367,3.75291269724771,-536,-.437956213060579,-.304093585499141,-.824888586791916,-.761747628172928,-.469612802519566,-1.41775562466648,-2.16020715255164,1.1034209457915,-2.30628728107856,.115225370902201, ,-.172432683067602,-.397267156363465,-.811852862024746,0,1,0,0,0,28.6195528736338,.617223616747417
39035121100,Cuyahoga County,Cleveland city,5,9.16384447990867,.641480595493518,0,1,1,0,-.643869362419963,1990,84,1862.85755571909,846.732244491577,6.74170069465205,.0684334432063541,.139332857238462,.335322527227071,.2968994822583,.258671338032888,.099533551546026,4.96231455762936,.0310410397935359,3.66974136219999,164,-.373001080174139,-1.24861310178312,-1.18424583734332,-1.06898773706905,-.278555172044471,1.51216383142472,1.95200024087547,-.0532815507317378,1.00311503411981,-.0467965449400589,-.847052416202964,-.754684930004943,-.454067426023806,.252102420076823,0,0,1,0,0,76.7194912788906,.168839799689165
39035121100,Cuyahoga County,Cleveland city,5,9.16384447990867,.641480595493518,0,1,1,0,-.643869362419963,2000,75,2009,867,6.76503897678054,.0622200099552016,.0534090909090909,.194477791116447,.338383838383838,.196117471378795,.0865051903114187,5.8511285393258,.0380262022471908,3.5431833932584,20,-.381863658577137,-1.40100975960436,-1.39328646956531,-1.62786105494266,-.471795466546032,-.0818945788230257,.726900532670416,.172469828232478,.232364396545103,-.152543248331336,-.842064790859044,-.497147063397559,-.587560163496695,-.41598529598031,0,0,0,1,0,72.7243469238253,.0526495995053225
39035121100,Cuyahoga County,Cleveland city,5,9.16384447990867,.641480595493518,0,1,1,0,-.643869362419963,2010,71,4522,1707,7.44249272279444,.126492702344095,.0365145228215768,.090869939707149,.0244498777506112,.160650623885918,.041593438781488,23.4, ,9.748,840,-.495436392966025,.00564979362637293,-.322118174537196,-.105036578137874,-.551067533495112,-.825671579390093,-.609681065612674,-1.29656185291013,-.454644870268313,-.903910089125925,1.87390039949803, ,2.70359849325471,.624357341919693,0,0,0,0,0,82.1976924034977,-.265351091607699
39035121200,Cuyahoga County,Cleveland city,5,9.23595388352021,.71047473334499,0,1,1,0,-.550204245343629,1970,64,3530.000046,1081,6.98564181763921,.84900849859649,.0573549257759784,.341445955619184,.339233038348083,.116147307268335,.059204440333025,8.86396762768701,.0451592187787939,4.66026211886271,0,.293206388009486,-.0712993902443479,-.168280446654116,.101408782531663,2.62562323273449,1.04960133104072,-.200842759900737,.0434319506038818,-.245568133939495,.770446859540789,-.804868177731788,-.885834110579425,-.644808134576241, ,1,0,0,0,1,57.5378930150121,.189793883551977
39035121200,Cuyahoga County,Cleveland city,5,9.23595388352021,.71047473334499,0,1,1,0,-.550204245343629,1980,45,7432.56587059879,2493.59155273438,7.82164312623998,.905527358179442,.07079037760596,.35675541810188,.99115303616949,.15322428744022,.0182123850116377,2.50394495508397,.0355560176337265,2.06149785794805,1413,-.422640950495198,1.19158278933904,.404014968317262,.592062343471816,1.40246663151346,.0228815125813794,2.51067623272252,1.08681398788858,-.346066752797081,-.57592657917064,-1.09659865112058,-1.34289042620973,-1.17746426866791,.4536118688833,0,1,0,0,1,115.152890690781,-.768456735318152
39035121200,Cuyahoga County,Cleveland city,5,9.23595388352021,.71047473334499,0,1,1,0,-.550204245343629,1990,82,2612.99999825089,1089,6.99301512293296,.0275545350172238,.128295254945778,.361895161545692,.209533267130089,.22043628028533,.0752984389348026,4.52455384312516,.0344483076692483,3.42255076751692,-1405,-.381034716029058,-.766277584753619,-.819225151426228,-.584434678875264,-.471253860926915,1.28348237643632,2.29011874169402,-.545413006061254,.456203215898642,-.301269687035543,-.921548215710358,-.592110257901883,-.576045183966638,-.668611144872391,0,0,1,0,0,93.7560631611,-.223635744296962
39035121200,Cuyahoga County,Cleveland city,5,9.23595388352021,.71047473334499,0,1,1,0,-.550204245343629,2000,82,2376,1052,6.95844839329766,.0349326599326599,.047952047952048,.229800629590766,.215463917525773,.20496632996633,.0779467680608365,5.10287101123592,.0336102561797751,3.58047360449436,-37,-.358666479842439,-1.15969563994114,-1.1226391174914,-1.15523279966956,-.586459210778912,-.184208176832183,1.25571315392344,-.48623325671588,.370174079408844,-.246255445595131,-.96818409638359,-.730440698817253,-.568534222644527,-.558270192861876,0,0,0,1,0,85.164446235732,-.0626477342064609
39035121200,Cuyahoga County,Cleveland city,5,9.23595388352021,.71047473334499,0,1,1,0,-.550204245343629,2010,192,7670,3320,8.10772006191053,.198826597131682,.048181388757676,.0741935483870968,.169757033248082,.0984207557811619,.0578313253012048,17.42,.105,6.7644,2268,-.154637860718247,1.73279835812356,1.59971756660505,1.24914346038952,-.260715320434301,-.629638724802618,-.838327775713568,-.5921326443641,-1.40626012875117,-.712947761665849,.900856393434922,2.53975302603491,1.17384514848662,1.93162048372576,0,0,0,0,0,241.103483565481,-.400015049247913
39035121300,Cuyahoga County,Cleveland city,6,9.11059388383702,.673333333333333,0,1,1,0,-.713038195687606,1970,90,4939.764933,1575.278381,7.36201055125973,.266518410057307,.0523551971470236,.40604627136389,.360162645038566,.148486647775472,.0569789169854671,8.26871651665594,.0440770714085432,4.39186778215991,0,.699214730376056,.741466590072816,.639575956347373,.699210601909468,.510800916382325,.820583459098956,.454144687932724,.13508520008123,.323132725388092,.700314197426798,-.937071619572313,-.939863427636677,-.789170524402073, ,1,0,0,0,0,62.5730876297278,.741772963822264
39035121300,Cuyahoga County,Cleveland city,6,9.11059388383702,.673333333333333,0,1,1,0,-.713038195687606,1980,68,407.253636301572,345.304502278566,5.84354441703136,.178860075170425,.0123775803017397,.0617969084990292,.996408292823816,.0589939281875222,.19645560302382, ,.120350325306976,6.61883538067725,-1230,-.246515430993319,-1.47290764380909,-1.05409279194106,-1.47563123751974,-.583970042366059,-1.42471066210187,-1.5327531783234,1.10206641321187,-1.58398786647676,2.17729099316379, ,2.26044726083694,.924693931920085,-1.26245959534962,0,1,0,0,0,12.5542245747359,5.20122944469023
39035121300,Cuyahoga County,Cleveland city,6,9.11059388383702,.673333333333333,0,1,1,0,-.713038195687606,1990,44,2697.02737151073,1027.52926760167,6.93537044601511,.015447675300849,.0381702757520452,.215267568229791,.208633470379323,.189128986689721,.0429834555181567,9.99841632742539,.0349977339602943,4.83896123505537,683,-.53367379727252,-.712248664074067,-.911842053154548,-.695577937462535,-.528324269535564,-.58376295695303,.424383435358089,-.550481536085196,.00838569259303714,-.64058295942319,.00996470596266084,-.565894884655678,.122891494342697,.556659679610693,0,0,1,0,0,66.3606865683001,-.598255539742771
39035121300,Cuyahoga County,Cleveland city,6,9.11059388383702,.673333333333333,0,1,1,0,-.713038195687606,2000,51,2822.55121936461,1156.81368086487,7.05358572719368,.0247983631284205,.0285919472441283,.192445725565848,.184448079162518,.210055521044114,.0440794274473018,13.8857380610844,.0414610799264024,5.27052940050657,129,-.46139684281039,-.866074074858018,-.969301035398438,-.922748813417359,-.629044379942698,-.547188929749002,.696478801100025,-.652440884165675,.449431737503907,-.617092827936226,.512174003947143,-.315683094234048,.29375377589565,-.143896633522578,0,0,0,1,0,68.5988407066353,-.431288468892533
39035121300,Cuyahoga County,Cleveland city,6,9.11059388383702,.673333333333333,0,1,1,0,-.713038195687606,2010,29,2420,858,6.75460409948796,.121900826446281,.0858550316678395,.0585065434949961,0,.172712933753943,.0337995337995338,20.06, ,9.2643,-299,-.613730098374344,-1.14761141430663,-1.33367337864741,-1.50534740067482,-.569499574697182,.00337375711314035,-1.05340920376824,-1.41509151494877,-.270188780732044,-.995568706985425,1.33042766032566, ,2.45559551267275,-.418340640235147,0,0,0,0,0,40.8036805941821,-.556442117946961
39035121401,Cuyahoga County,Cleveland city,5,9.23634560753056,.702922262922263,0,1,1,0,-.549695423006275,1970,43,3709.498029,1105.632427,7.00850518208228,.675424693425548,.0486418937249466,.379807495080431,.29150266038549,.114842926177492,.0384724315706055,9.07868997776266,.0473561158272904,4.78852185741162,0,-.0347234269788981,.0321858472326644,-.128020818399372,.137723597340235,1.99539979691007,.650491657981356,.188107766687734,-.165585079851961,-.268506222212799,.117121444161729,-.757179003878899,-.776147712554109,-.575820529983599, ,1,0,0,0,1,49.1339682402542,-.210334476525449
39035121401,Cuyahoga County,Cleveland city,5,9.23634560753056,.702922262922263,0,1,1,0,-.549695423006275,1980,106,9220.00004722737,3513,8.16422565226583,.737852495919798,.0315010570824524,.384413883431565,.989433519225125,.215075920807216,.0301736407628807,18.1536010104189,.0460725873919596,2.73831421685853,2407,.044474557748917,1.86950301618078,1.09591848629243,.950161606529778,.944106246412538,-.950790620294589,2.8898314309537,1.08182340312533,.466489237308476,-.391168135686649,.0613909447011571,-.895988350019409,-.865269911309063,1.09900537453881,0,1,0,0,1,167.2803937556,-.463390905960895
39035121401,Cuyahoga County,Cleveland city,5,9.23634560753056,.702922262922263,0,1,1,0,-.549695423006275,1990,76,4308.83611336868,1567.10985771468,7.35691824235602,.0171905088137921,.0661890969964966,.203859224297733,.151011586923322,.142138862557264,.048544857754201,10.0085611270251,.0419850327443752,5.65251055059383,-1946,-.405135623593815,.324131306952252,-.0988652015827706,.117197816357396,-.520108743540331,-.00325782193036948,.279220103003547,-.875063999940526,-.663758034700325,-.58218721255104,.0116910942199514,-.232502310269212,.524342535036764,-.986078346043535,0,0,1,0,0,95.0443408355374,-.357423591153917
39035121401,Cuyahoga County,Cleveland city,5,9.23634560753056,.702922262922263,0,1,1,0,-.549695423006275,2000,79,4683.07793978628,1791.24749229848,7.49052940206071,.0294976852512354,.0221615396579442,.164916152829692,.13033802071756,.155570034697806,.0441421394897004,14.0932021144961,.0398664889528379,6.10535183126018,224,-.368608127871595,.35728115034211,-.0411505968542956,.144996131083578,-.609297432382263,-.667752051935673,.284337927110913,-.942405783065881,-.399110198134981,-.616406149584071,.547142208549618,-.399925048178018,.719690815755236,.0932448612800321,0,0,0,1,0,96.973351257944,-.312956195257043
39035121401,Cuyahoga County,Cleveland city,5,9.23634560753056,.702922262922263,0,1,1,0,-.549695423006275,2010,33,1410,626,6.4393503711001,.241843971631206,.0349907918968692,.12881679389313,.655986509274874,.00612661674608577,.0527156549520767,14.02,.0782,6.8269,-1165,-.6024640311926,-1.70174738957415,-1.61009364643724,-2.14709839458531,-.0880412245255879,-.851274112617924,-.0893992371411857,1.765041328223,-2.81761634159848,-.773109551514658,.347620670924123,1.33288551436402,1.20589018939291,-1.21112066880942,0,0,0,0,0,45.9013030434568,-.542126510169113
39035121403,Cuyahoga County,Cleveland city,4,9.27057392738659,.61760355744787,0,0,0,0,-.505235208026368,1970,51,4621.501844,1376.367523,7.22693601849329,.71416467339183,.053531621456685,.3531527605131,.250663177835011,.10602405465577,.0373909088379442,9.01444252093496,.0476177836268445,4.83330351559329,0,.0902022168262005,.557979673981216,.314472904223756,.48466620906731,2.13605141619032,.874470822172807,-.0821465868038044,-.344426055608411,-.423589774754508,.0830395422748891,-.771448166530959,-.76308319574758,-.551733631299792, ,1,0,0,0,1,61.7942740057088,-.29555446203629
39035121403,Cuyahoga County,Cleveland city,4,9.27057392738659,.61760355744787,0,0,0,0,-.505235208026368,1980,13,122.412025850223,91.6954973936081,4.52178857704904,.142729744506325,.157805931628071,.125847966518993,.999956363927525,.164773775956458,.14355121078819, ,.0623083282787139,4.33135313257853,-1284,-.667685151541292,-1.58093953202965,-1.22622493695198,-2.85725393068804,-.682736858416137,2.17931025579166,-.654711272852555,1.1123640433964,-.194339052724215,1.36010813492537, ,-.206049855093498,-.130450555965128,-1.29752121436914,0,1,0,0,0,3.82442233801253,2.45117145470325
39035121403,Cuyahoga County,Cleveland city,4,9.27057392738659,.61760355744787,0,0,0,0,-.505235208026368,1990,164,3362.28759845595,1464.67962799742,7.28961052145117,.0148677735078274,.0698237490259273,.268273777396651,.205224770747318,.195656416393094,.111943200050766,5.91578318150045,.0330665662140239,3.74066569923691,1373,-.0516556459773776,-.284491724418995,-.253195077762844,-.0125765154531363,-.53105786297399,.0720463512429719,1.09885100084948,-.569682646127769,.101753629185482,.0835070479485143,-.684796176464918,-.65803878838684,-.419069364603075,.961562394597919,0,0,1,0,0,132.83360959947,.41982595935062
39035121403,Cuyahoga County,Cleveland city,4,9.27057392738659,.61760355744787,0,0,0,0,-.505235208026368,2000,148,3340.30517719547,1460.68786265608,7.2868764117507,.029033218836488,.0610853581418085,.223158880785783,.194970657716994,.179286557750213,.101298204930528,6.90637757195096,.0344690722535975,4.50727670323485,-4,-.139950223200993,-.525634454868644,-.524745669639424,-.352664009899548,-.611249159396479,.0620270516353713,1.15628058431779,-.596052506211476,-.0297556098396089,.00943589496436812,-.66420186245006,-.68506960031193,-.0956674741386719,-.475894726246232,0,0,0,1,0,112.534287588021,.5329319531442
39035121403,Cuyahoga County,Cleveland city,4,9.27057392738659,.61760355744787,0,0,0,0,-.505235208026368,2010,55,3073,1264,7.1420365747068,.189066059225513,.0346964064436183,.0385109114249037,.170388751033912,.197077922077922,.0435126582278481,10.33,.0517,5.0189,-197,-.540500661693004,-.789343303564357,-.849937910015198,-.71666465514044,-.299894653858035,-.856220532767593,-1.32756536870047,-.589070162971676,.102399099782566,-.881339503234802,-.252802804389066,.139527713644668,.27889124605576,-.324964701534714,0,0,0,0,0,97.5696870276794,-.851522901305936
39035121500,Cuyahoga County,Cleveland city,6,9.31888552359692,.497273666804465,0,1,1,0,-.44248179323511,1970,38,5185.590423,1542.605835,7.34148385236316,.856263228793764,.0359801497589452,.324753314759785,.174403182101116,.105445453920687,.0245795599301619,10.3347922610597,.0447268709158854,5.4394310047593,0,-.112801954357085,.883191353690649,.586175430443205,.666607208348717,2.65196267716828,.0705070481423753,-.370090697903185,-.67837769251701,-.433764711227847,-.320683027142262,-.478202548265114,-.907420320005501,-.225713291414493, ,1,0,0,0,1,69.784489459362,-.772097235901267
39035121500,Cuyahoga County,Cleveland city,6,9.31888552359692,.497273666804465,0,1,1,0,-.44248179323511,1980,4,2498.58988841146,1088.61073303223,6.99301512293296,.328155333067048,.0731410692373967,.159130440459731,.846166556133634,.346827703331845,.00373404941116806,13.458704529541,.0371411043817264,3.27597836933725,-454,-.736603833085506,-.679726465463916,-.549588245828229,-.274097062776034,-.175852624042063,.0811366033800397,-.198459530241197,.666017135309873,2.19733601159266,-.799564866438567,-.286005909203717,-1.2755320978852,-.61726214325188,-.758611144254372,0,1,0,0,0,38.7545931472587,-1.11163115470239
39035121500,Cuyahoga County,Cleveland city,6,9.31888552359692,.497273666804465,0,1,1,0,-.44248179323511,1990,415,6644.88976028084,3003.47665585359,8.00736706798333,.0965383543475172,.128399053188662,.301968116773992,.392455913025518,.18021581101582,.13805273329308,3.68522440756811,.0323994522146477,2.55045303281538,1914,.956565653814962,1.82619488808905,2.06528410002319,1.37131191482841,-.146071703968389,1.28563290991077,1.52758830177845,.484985161069313,-.119107801626919,.357661951596095,-1.06438085299424,-.689869523057583,-1.00638731135341,1.27902959576906,0,0,1,0,0,331.267052205743,.454416949374863
39035121500,Cuyahoga County,Cleveland city,6,9.31888552359692,.497273666804465,0,1,1,0,-.44248179323511,2000,386,6112.00062177808,2746.00027189997,7.91790058632792,.127617791018046,.099385241901469,.193022377169359,.388559301989846,.144469898829991,.140568095165016,4.79957465629125,.0356198513493669,3.25882204220447,-257,.648753853778763,1.2968430551695,1.35561325008814,1.18934909388948,-.196988479609111,.780108060275028,.70511176094056,.441350026293742,-.571980652392543,.439429600864024,-1.01930489933949,-.62427414794035,-.732644947585506,-1.1074399702995,0,0,0,1,0,268.557215560063,.743488579681175
39035121500,Cuyahoga County,Cleveland city,6,9.31888552359692,.497273666804465,0,1,1,0,-.44248179323511,2010,162,7465,3575,8.18172045512811,.230408573342264,.0467445742904841,.0731173380035026,.372692645766188,.0938155136268344,.0453146853146853,14.33,.0712,4.7168,829,-.239133364581332,1.62032521462866,1.90354156783957,1.3997834738796,-.1339435392036,-.653780841722354,-.853083483879839,.391671438941503,-1.47668320430211,-.860147134004319,.39806275150599,1.01765892549476,.123998336331118,.614287387746117,0,0,0,0,0,290.66575823576,-.870078482006571
39035121700,Cuyahoga County,Cleveland city,2,9.38937971359024,.44283249699394,0,1,1,0,-.350914726691391,1970,9,6207.999986,1826,7.50988306115491,.940882731970419,.0229031259671928,.261957554640481,.0379746835443038,.075869845531923,.00492880613362541,11.6545414084934,.0638247157622693,6.97043923355278,0,-.565657413150567,1.47263695445722,1.04935933564522,.934082544116094,2.95918715572623,-.52849989450944,-1.00678162086783,-1.27581439541181,-.953864182709469,-.939934978738274,-.185090319789614,.0460944624371817,.597776538761696, ,1,0,0,0,1,71.3702460598461,-1.481895981988
39035121700,Cuyahoga County,Cleveland city,2,9.38937971359024,.44283249699394,0,1,1,0,-.350914726691391,1980,9,6710.31047550611,2119.51756358892,7.65917136766606,.936132536865914,.113219350672694,.239590741098697,.992478377425463,.106198547508372,.00433569859594736, ,.0318001758914629,1.4816048671225,294,-.698315676672054,.917652958701895,.150119574604372,.422231681972567,1.48612974773592,1.07436084974392,.904527959298408,1.09066054950569,-.963852324344479,-.790271547307615, ,-1.50249507972766,-1.44495088778436,-.272942791909981,0,1,0,0,1,88.295788517244,-1.12972392235548
39035121700,Cuyahoga County,Cleveland city,2,9.38937971359024,.44283249699394,0,1,1,0,-.350914726691391,1990,346,4324.22904634289,2050.09608840942,7.62559507213245,.00742822013743605,.0760310809838728,.17500840066905,.192903280026268,.191645106403847,.168967403153828,6.99273423137424,.0300115650936728,3.30236596746461,-70,.679405216820255,.334028838225989,.628841896073377,.635226886254105,-.56612710146032,.200652335232794,-.0878867903417988,-.639089260017139,.0443761079024653,.682271673965035,-.501526351575445,-.803805374265183,-.635351131541153,.114787586298547,0,0,1,0,0,214.162582847421,1.10479185764001
39035121700,Cuyahoga County,Cleveland city,2,9.38937971359024,.44283249699394,0,1,1,0,-.350914726691391,2000,392,4965,2452,7.8046592970561,.0279959718026184,.0565463244889082,.165514061779622,.187864077669903,.201611278952669,.159869494290375,8.57429528089882,.0376582067415728,3.92381341123593,402,.668637149837076,.542653830925527,.925503006311184,.912625064950184,-.615607758839067,-.0230748741087733,.29328912731847,-.63413523655961,.317923440344992,.650774223662906,-.383073219933647,-.516588199682533,-.393357879074731,.537573135752291,0,0,0,1,0,222.088704614801,1.29964963741522
39035121700,Cuyahoga County,Cleveland city,2,9.38937971359024,.44283249699394,0,1,1,0,-.350914726691391,2010,116,4350,1703,7.44014668066269,.245057471264368,.0524041058887088,.080387685290764,.25645872715816,.136136136136136,.0681150910158544,9.24,.055,3.7857,-749,-.368693137171397,-.0887179170132445,-.326884041223227,-.109812334090095,-.0751420610988333,-.558686397258467,-.753401187115526,-.171814695040951,-.8295188866701,-.592007648336503,-.430163668370469,.288134534111606,-.353395865074423,-.830293310972354,0,0,0,0,0,166.182348566422,-.591950019219519
39035121800,Cuyahoga County,Cleveland city,2,9.47291555746596,.443539793539794,0,1,1,0,-.242407455727958,1970,5,2779.000032,769,6.64509096950564,.92587261603889,.00811808118081181,.267113095238095,.0340314136125654,.0622526081352704,.00650195058517555,10.9891656182028,.0586764237726056,6.80738207829905,0,-.628120235053117,-.504270354570057,-.678218180986189,-.439502027584039,2.90469055781391,-1.20574455013559,-.954509207965428,-1.29308244579398,-1.19332901061575,-.890360657984402,-.332868237316567,-.210948808987504,.510072301407775, ,1,0,0,0,1,31.4018757280864,-1.40034081992063
39035121800,Cuyahoga County,Cleveland city,2,9.47291555746596,.443539793539794,0,1,1,0,-.242407455727958,1980,94,4758.36094325072,2019.37406921387,7.61035761831284,.529654290559865,.051183334253882,.187590402277822,.875604596072374,.274172175635855,.0463972507719864,1.43567740726822,.0396880864487331,2.70758978064605,1250,-.047417017643368,.177336986795098,.0821491391559699,.371206990569697,.374970191669121,-.463022327587781,.191682957281739,.751455684816314,1.24284732584747,-.140571626815733,-1.17564465069722,-1.16729798734039,-.879442139111015,.347777722583653,0,1,0,0,1,96.4023931357524,-.0313794627288462
39035121800,Cuyahoga County,Cleveland city,2,9.47291555746596,.443539793539794,0,1,1,0,-.242407455727958,1990,111,3338.7321702336,1327.89932819962,7.19142933003638,.0171296960498567,.0604696046725611,.159192059800045,.168969601167065,.165251184478807,.083242859970125,7.81513840551142,.034962461935023,3.38758841566461,-691,-.264546996132732,-.29963767404975,-.45927961735566,-.201877212920331,-.520395408238504,-.121756549439286,-.289138852856195,-.773907006111368,-.333160861580293,-.217851804254519,-.361573965624239,-.567577857099309,-.593297576990816,-.249624857189957,0,0,1,0,0,117.139718322305,-.0936871714151838
39035121800,Cuyahoga County,Cleveland city,2,9.47291555746596,.443539793539794,0,1,1,0,-.242407455727958,2000,155,4227.36266333875,1783.02811947747,7.48605261786314,.0386539067084309,.043429594808705,.185583896543665,.166174744798708,.170077310495285,.0867924586740492,9.92361168710353,.0370448800156869,4.51812601665062,455,-.116753044466295,.0576339275818508,-.0531751995014017,.134056360194268,-.570822218246769,-.268999236123014,.593751445413447,-.750364000563002,-.173177886403415,-.149397744559932,-.155645039534542,-.548990140149551,-.0901320162130238,.669873127589537,0,0,0,1,0,133.450695133179,.273456551370346
39035121800,Cuyahoga County,Cleveland city,2,9.47291555746596,.443539793539794,0,1,1,0,-.242407455727958,2010,161,6003,2498,7.82324569068552,.237881059470265,.0757627699691464,.0396884272997033,.235344458707745,.187089909558432,.0644515612489992,11.73,.0668,4.3066,715,-.241949881376769,.818199674191916,.620331962625557,.670048927838577,-.103948570859885,-.166201763928644,-1.31142068093815,-.274173779579037,-.0503369641837617,-.635091837288584,-.0249998598257965,.819516498205505,-.0863196761450423,.509926044492692,0,0,0,0,0,230.539468305997,-.592334722190843
39035121900,Cuyahoga County,Cleveland city,4,9.39368479161774,.62570652173913,0,0,0,0,-.345322728737272,1970,7,2117.999984,633,6.45047042214418,.8753541076514,.0307692307692308,.353741496598639,.0543130990415335,.0977337117864681,.0110584518167457,10.4138196037903,.0486619379844926,5.51658685054129,0,-.596888824101842,-.88535400685598,-.900498731848887,-.748625785505692,2.72127512975981,-.168184622236305,-.076177347463875,-1.20426652096881,-.569378929386531,-.746772157038615,-.460650818390322,-.710950789019084,-.184213152391608, ,1,0,0,0,1,25.7553119355877,-1.2045700698803
39035121900,Cuyahoga County,Cleveland city,4,9.39368479161774,.62570652173913,0,0,0,0,-.345322728737272,1980,7,170.198795460165,105,4.65396035015752,.134994515260271,0,0,.969387755102041,.21877322688291,.0666666666666667, ,.0548363945975535,2.52798283069596,-528,-.713630939237434,-1.56281544213723,-1.217194766383,-2.71909564486922,-.703882083217783,-1.73145317766734,-2.37989414629592,1.02364422360153,.51506140970743,.172518052806043, ,-.523569992555892,-.962289244649531,-.806658548095929,0,1,0,0,0,4.81116217913746,.482751219886858
39035121900,Cuyahoga County,Cleveland city,4,9.39368479161774,.62570652173913,0,0,0,0,-.345322728737272,1990,119,3608.26791422439,1435.10070800781,7.26892012819372,.0171296962717737,.0604696043041981,.159192055418419,.168969601899773,.165251190605071,.0832428467351037,7.81513851262719,.0349624611206067,3.38758821343076,1330,-.232412452713056,-.126328372956289,-.297761130891275,-.0524691447649763,-.520395407192411,-.121756557071177,-.28913890860937,-.773907001984046,-.333160773950602,-.217851943224678,-.361573947395846,-.567577895958437,-.593297676784383,.936329326852339,0,0,1,0,0,126.346459759551,-.10399952050251
39035121900,Cuyahoga County,Cleveland city,4,9.39368479161774,.62570652173913,0,0,0,0,-.345322728737272,2000,167,4568.63768649101,1926.97204589844,7.56371966841437,.0386539065738755,.0434295937493287,.185583914529086,.166174742485087,.170077309641534,.0867924514855321,9.92361226608312,.0370448799911539,4.51812621291489,492,-.0769864523496684,.282033060483844,.157408814190261,.323848787343159,-.570822218812183,-.268999255985161,.593751714670348,-.750364012961233,-.173177899699499,-.149397823272072,-.155644941947145,-.548990141445627,-.090131916076493,.762233499249501,0,0,0,1,0,144.138384259315,.268753547391056
